workerid,entire sentence,fist trials,firstanswers,tgrep id,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
4,"and, you know, working out six hours a day, usually six or seven days a week that kind of, kept us all in pretty good shape,.",[],NA,71908:46,"[u'and, you know, working out six hours a day, usually six or seven days a week that kind of, kept us all in pretty good shape.<font color=red> but not both, </font>', True]",11,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"um, i might try that because i, i have one card that i&quotecharve had --n4049b4 for about, uh, i don&quotechart know, nine or ten years.",[],NA,145577:99,"[u'um, i might try that because i, i have one card that i&quotecharve had  for about, uh, i don&quotechart know, nine or ten years<font color=red> but not both. </font>', False]",12,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"well, i guess i have used it once or twice.",[],NA,88687:32,"[u'well, i guess i have used it once or twice<font color=red> but not both. </font>', True]",13,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"and it kind of has --n4084e9 to start from the top and, and go clea-, or from the bottom maybe and go clear up.",[],NA,62903:64,"[u'and it kind of has  to start from the top and, and go clea-, or from the bottom maybe and go clear up<font color=red> but not both. </font>', False]",14,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"all we, all i do --n40034d is, uh, keep a list of things like debts that --n400388 are outstanding and every two or three months update that and every once in a while make a list of what we spent --n4003eb that month,",[],NA,156317:102,"[u'all we, all i do  is, uh, keep a list of things like debts that  are outstanding and every two or three months update that and every once in a while make a list of what we spent  that month<font color=red> but not both, </font>', True]",15,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"one or two times in my life i&quotecharve ever had venison --n406316, i&quotecharve loved it.",[],NA,102716:9,"[u'one or two times in my life i&quotecharve ever had venison , i&quotecharve loved it<font color=red> but not both. </font>', True]",16,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"i, i mean i could have had that or a down payment on a new car",[],NA,116776:42,"[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', False]",17,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy.",[],NA,36021:57,"[u'and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy<font color=red> but not both. </font>', True]",18,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"you have --n40262c to cut each thing or, you know, use the melon baller and stuff",[],NA,16299:25,"[u'you have  to cut each thing or, you know, use the melon baller and stuff<font color=red> but not both. </font>', False]",19,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"just, because yo-, you don&quotechart like --n403986 to or because, because you won&quotechart be able --n4039b9 to.",[],NA,71989:47,"[u'just, because yo-, you don&quotechart like  to or because, because you won&quotechart be able  to<font color=red> but not both. </font>', True]",20,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"i think i had some other, uh, like staying in shape or working out.",[],NA,15459:47,"[u'i think i had some other, uh, like staying in shape or working out<font color=red> but not both. </font>', True]",21,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"do you think that&quotechars why most rock stars nowadays keep their marriages secret --n40777e, or at least they keep it quiet --n4077a5.",[],NA,21517:53,"[u'do you think that&quotechars why most rock stars nowadays keep their marriages secret , or at least they keep it quiet<font color=red> but not both </font>.', True]",22,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,do you have a two income family or one income.,[],NA,165394:22,"[u'do you have a two income family or one income<font color=red> but not both. </font>', True]",23,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,is it one you&quotecharre renting or buying --n10255.,[],NA,109881:25,"[u'is it one you&quotecharre renting or buying<font color=red> but not both </font>.', True]",24,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"he was, used --n4006f9 to be a reporter for, uh, i think --n400728, the new york times, or the washington post, one of the two,",[],NA,90213:76,"[u'he was, used  to be a reporter for, uh, i think , the new york times, or the washington post, one of the two<font color=red> but not both, </font>', False]",25,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"uh, and, and i would certainly support something like four to one or five to one",[],NA,6465:51,"[u'uh, and, and i would certainly support something like four to one or five to one<font color=red> but not both. </font>', True]",26,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them,",[],NA,60507:76,"[u'you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them<font color=red> but not both, </font>', True]",27,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,and it usually takes long stitches over two or three openings in the cloth,[],NA,29727:27,"[u'and it usually takes long stitches over two or three openings in the cloth<font color=red> but not both. </font>', True]",28,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"you should, uh, pursue that i think --n4078f8, or patent it, you know.",[],NA,12168:38,"[u'you should, uh, pursue that i think , or patent it, you know<font color=red> but not both. </font>', True]",29,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"you may meet people, you know, thirty years older --n4054de than you, or younger,",[],NA,93711:49,"[u'you may meet people, you know, thirty years older  than you, or younger<font color=red> but not both, </font>', True]",30,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"they always like --n4014a9 to be able --n4014bc to attract the, uh, einsteins or the professor chou",[],NA,176953:48,"[u'they always like  to be able  to attract the, uh, einsteins or the professor chou<font color=red> but not both. </font>', True]",31,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,i don&quotechart know how long it takes --n4062ca whether it takes five minutes or twenty minutes.,[],NA,7684:47,"[u'i don&quotechart know how long it takes  whether it takes five minutes or twenty minutes<font color=red> but not both. </font>', True]",32,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"and there was no such thing as a job or any hope of a job, unti-, well, unless,",[],NA,27951:28,"[u'and there was no such thing as a job or any hope of a job, unti-, well, unless<font color=red> but not both, </font>', True]",33,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
4,"then do they give you like one ch-, one more chance or two more chances.",[],NA,174875:45,"[u'then do they give you like one ch-, one more chance or two more chances<font color=red> but not both. </font>', True]",34,English,1,Female,54,It was a little hard to follow the conversations because of the bad grammar :),Yes,1,3,Windows,768,1360,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,374TNBHA8C3ROY9QZ6HVA3IDN1VQY8,4,Submitted,Mi Okt 04 08:51:02 MESZ 2017,Di Okt 03 15:51:50 MESZ 2017,Di Okt 03 16:11:02 MESZ 2017,,,,,,undefined,18.730133333333335,[]
5,NA,NA,[],NA,[False],2,english,2,Female,52,,Yes,1,3,Windows,768,1366,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3HHRAGRYX9D92LO2CHXBMHUMZRSO99,5,Submitted,Mi Okt 04 08:54:26 MESZ 2017,Di Okt 03 15:46:20 MESZ 2017,Di Okt 03 16:14:26 MESZ 2017,,,,,,undefined,14.093233333333334,[]
5,NA,NA,NA,NA,"[u'I don&quotechart think it will stop raining or actually will start<font color=red> but not both </font>being sunny', False, u'I don&quotechart think it will stop raining or actually will<font color=red> but not both </font>', False, u'I don&quotechart think it will stop raining or actually will start being<font color=red> but not both </font>', False, u'I don&quotechart think it will stop raining or<font color=red> but not both </font>', False, u'I don&quotechart think it will stop raining or actually will<font color=red> but not both </font>', False]",3,english,2,Female,52,,Yes,1,3,Windows,768,1366,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3HHRAGRYX9D92LO2CHXBMHUMZRSO99,5,Submitted,Mi Okt 04 08:54:26 MESZ 2017,Di Okt 03 15:46:20 MESZ 2017,Di Okt 03 16:14:26 MESZ 2017,,,,,,undefined,14.093233333333334,[]
5,"i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that --n402dd5 is really due to them.",[],NA,1786:119,"[u'i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that  is really due to them<font color=red> but not both. </font>', False]",5,english,2,Female,52,,Yes,1,3,Windows,768,1366,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3HHRAGRYX9D92LO2CHXBMHUMZRSO99,5,Submitted,Mi Okt 04 08:54:26 MESZ 2017,Di Okt 03 15:46:20 MESZ 2017,Di Okt 03 16:14:26 MESZ 2017,,,,,,undefined,14.093233333333334,[]
