workerid,entire sentence,fist trials,firstanswers,tgrep id,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
4,"um, i might try that because i, i have one card that i&quotecharve had --n4049b4 for about, uh, i don&quotechart know, nine or ten years.",[],NA,145577:99,"[u'um, i might try that because i, i have one card that i&quotecharve had  for about, uh, i don&quotechart know, nine or ten years<font color=red> but not both. </font>', True]",17,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"and it kind of has --n4084e9 to start from the top and, and go clea-, or from the bottom maybe and go clear up.",[],NA,62903:64,"[u'and it kind of has  to start from the top and, and go clea-, or from the bottom maybe and go clear up<font color=red> but not both. </font>', False]",18,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"i wonder, i wonder how, how the civil system or the court system must differ between there and say --n403741 where i am --n403754 in minneapolis --n403763.",[],NA,174254:56,"[u'i wonder, i wonder how, how the civil system or the court system must differ between there<font color=red> but not both </font>and say  where i am  in minneapolis .', False]",19,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,and it usually takes long stitches over two or three openings in the cloth,[],NA,29727:27,"[u'and it usually takes long stitches over two or three<font color=red> but not both </font>openings in the cloth', False]",20,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"you know, i don&quotechart know for, if you&quotecharre familiar with that or not.",[],NA,162681:59,"[u'you know, i don&quotechart know for, if you&quotecharre familiar with that or not<font color=red> but not both. </font>', True]",21,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"one or two times in my life i&quotecharve ever had venison --n406316, i&quotecharve loved it.",[],NA,102716:9,"[u'one or two times in my life<font color=red> but not both </font>i&quotecharve ever had venison , i&quotecharve loved it.', False]",22,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"then do they give you like one ch-, one more chance or two more chances.",[],NA,174875:45,"[u'then do they give you like one ch-, one more chance or two more chances<font color=red> but not both. </font>', False]",23,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that --n402dd5 is really due to them.",[],NA,1786:119,"[u'i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit<font color=red> but not both </font>that  is really due to them.', False]",24,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"and, you know, working out six hours a day, usually six or seven days a week that kind of, kept us all in pretty good shape,.",[],NA,71908:46,"[u'and, you know, working out six hours a day, usually six or seven days a week that kind of, kept<font color=red> but not both </font>us all in pretty good shape,.', True]",25,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want --n402ab2 to --n402ac1, rent a car if i want --n402ae4 to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not.",[],NA,113176:393,"[u'uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not<font color=red> but not both. </font>', True]",26,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"you have --n40262c to cut each thing or, you know, use the melon baller and stuff",[],NA,16299:25,"[u'you have  to cut each thing or, you know, use the melon baller<font color=red> but not both </font>and stuff', False]",27,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"they always like --n4014a9 to be able --n4014bc to attract the, uh, einsteins or the professor chou",[],NA,176953:48,"[u'they always like  to be able  to attract the, uh, einsteins or the professor chou<font color=red> but not both. </font>', False]",28,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them,",[],NA,60507:76,"[u'you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper<font color=red> but not both </font>for them,', False]",29,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,i don&quotechart know how long it takes --n4062ca whether it takes five minutes or twenty minutes.,[],NA,7684:47,"[u'i don&quotechart know how long it takes  whether it takes five minutes or twenty minutes<font color=red> but not both. </font>', False]",30,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy.",[],NA,36021:57,"[u'and, and there&quotechars probably, there&quotechars easily probably six or seven<font color=red> but not both </font>times that amount being spent on the bureaucracy.', False]",31,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"i, i mean i could have had that or a down payment on a new car",[],NA,116776:42,"[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', False]",32,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"you should, uh, pursue that i think --n4078f8, or patent it, you know.",[],NA,12168:38,"[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', False]",33,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
4,"just, because yo-, you don&quotechart like --n403986 to or because, because you won&quotechart be able --n4039b9 to.",[],NA,71989:47,"[u'just, because yo-, you don&quotechart like  to or because, because you won&quotechart be able  to<font color=red> but not both. </font>', False]",34,English,0,Female,29,,Yes,0,3,Windows,900,1600,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3OXV7EAXLFYXYDTIVCA7E459EXD363,4,Submitted,Di Okt 03 08:07:46 MESZ 2017,Mo Okt 02 15:20:35 MESZ 2017,Mo Okt 02 15:27:46 MESZ 2017,,,,,,[],undefined,5.05565
5,NA,NA,[],NA,[False],2,English,1,Female,34,,Yes,1,3,Windows,1440,2560,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3GS6S824SR52WW1Y4D7QLC2S7GXWND,5,Submitted,Di Okt 03 08:09:44 MESZ 2017,Mo Okt 02 15:08:34 MESZ 2017,Mo Okt 02 15:29:44 MESZ 2017,,,,,,[],undefined,20.100916666666667
5,NA,NA,NA,NA,"[u'I don&quotechart think it will stop raining or actually will start being sunny<font color=red> but not both </font>', False]",3,English,1,Female,34,,Yes,1,3,Windows,1440,2560,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3GS6S824SR52WW1Y4D7QLC2S7GXWND,5,Submitted,Di Okt 03 08:09:44 MESZ 2017,Mo Okt 02 15:08:34 MESZ 2017,Mo Okt 02 15:29:44 MESZ 2017,,,,,,[],undefined,20.100916666666667
5,"he was, used --n4006f9 to be a reporter for, uh, i think --n400728, the new york times, or the washington post, one of the two,",[],NA,90213:76,"[None, False]",5,English,1,Female,34,,Yes,1,3,Windows,1440,2560,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3GS6S824SR52WW1Y4D7QLC2S7GXWND,5,Submitted,Di Okt 03 08:09:44 MESZ 2017,Mo Okt 02 15:08:34 MESZ 2017,Mo Okt 02 15:29:44 MESZ 2017,,,,,,[],undefined,20.100916666666667
5,"you may meet people, you know, thirty years older --n4054de than you, or younger,",[],NA,93711:49,"[None, False]",6,English,1,Female,34,,Yes,1,3,Windows,1440,2560,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3GS6S824SR52WW1Y4D7QLC2S7GXWND,5,Submitted,Di Okt 03 08:09:44 MESZ 2017,Mo Okt 02 15:08:34 MESZ 2017,Mo Okt 02 15:29:44 MESZ 2017,,,,,,[],undefined,20.100916666666667
5,"and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy.",[],NA,36021:57,"[u'and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount<font color=red> but not both </font>being spent on the bureaucracy.', True]",7,English,1,Female,34,,Yes,1,3,Windows,1440,2560,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3GS6S824SR52WW1Y4D7QLC2S7GXWND,5,Submitted,Di Okt 03 08:09:44 MESZ 2017,Mo Okt 02 15:08:34 MESZ 2017,Mo Okt 02 15:29:44 MESZ 2017,,,,,,[],undefined,20.100916666666667
5,"just, because yo-, you don&quotechart like --n403986 to or because, because you won&quotechart be able --n4039b9 to.",[],NA,71989:47,"[u'just, because yo-, you don&quotechart like  to or because, because you won&quotechart be able  to<font color=red> but not both. </font>', False]",8,English,1,Female,34,,Yes,1,3,Windows,1440,2560,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3GS6S824SR52WW1Y4D7QLC2S7GXWND,5,Submitted,Di Okt 03 08:09:44 MESZ 2017,Mo Okt 02 15:08:34 MESZ 2017,Mo Okt 02 15:29:44 MESZ 2017,,,,,,[],undefined,20.100916666666667
5,"and, uh, she really enjoys it right now because she doesn&quotechart have --n4031e7 to wash dishes or cook.",[],NA,155506:58,"[u'and, uh, she really enjoys it right now because she doesn&quotechart have  to wash dishes or cook<font color=red> but not both. </font>', True]",9,English,1,Female,34,,Yes,1,3,Windows,1440,2560,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3GS6S824SR52WW1Y4D7QLC2S7GXWND,5,Submitted,Di Okt 03 08:09:44 MESZ 2017,Mo Okt 02 15:08:34 MESZ 2017,Mo Okt 02 15:29:44 MESZ 2017,,,,,,[],undefined,20.100916666666667
5,"uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want --n402ab2 to --n402ac1, rent a car if i want --n402ae4 to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not.",[],NA,113176:393,"[u'uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not<font color=red> but not both. </font>', True]",10,English,1,Female,34,,Yes,1,3,Windows,1440,2560,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3GS6S824SR52WW1Y4D7QLC2S7GXWND,5,Submitted,Di Okt 03 08:09:44 MESZ 2017,Mo Okt 02 15:08:34 MESZ 2017,Mo Okt 02 15:29:44 MESZ 2017,,,,,,[],undefined,20.100916666666667
5,"you should, uh, pursue that i think --n4078f8, or patent it, you know.",[],NA,12168:38,"[u'uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not<font color=red> but not both. </font>', False]",11,English,1,Female,34,,Yes,1,3,Windows,1440,2560,Chrome,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3GS6S824SR52WW1Y4D7QLC2S7GXWND,5,Submitted,Di Okt 03 08:09:44 MESZ 2017,Mo Okt 02 15:08:34 MESZ 2017,Mo Okt 02 15:29:44 MESZ 2017,,,,,,[],undefined,20.100916666666667
